x,y,Score
34.307,-118.4297,6
34.2975,-118.4528,5
34.2987,-118.4586,5
34.3102,-118.4338,7
34.2427,-118.4502,7
33.9164,-118.2894,3
33.9439,-118.2346,6
33.9164,-118.2894,3
33.9019,-118.2893,3
33.9292,-118.2652,8
33.9393,-118.2652,3
33.941,-118.2781,4
33.9256,-118.2652,4
33.9367,-118.2871,4
33.9529,-118.2739,6
33.9455,-118.2869,4
34.2624,-118.5023,7
34.2319,-118.5361,6
34.2274,-118.5422,6
34.2505,-118.5842,4
34.2572,-118.5973,3
34.2982,-118.5075,4
34.2611,-118.5158,6
34.2755,-118.5702,5
34.2248,-118.5151,4
34.2704,-118.4162,2
34.2463,-118.4131,6
34.2635,-118.4382,4
34.2697,-118.4227,4
34.2226,-118.3713,4
34.246,-118.4142,4
34.2333,-118.4052,6
34.2157,-118.3703,7
34.279,-118.4261,3
34.2354,-118.3673,6
34.1784,-118.3991,6
34.1813,-118.3845,4
34.1414,-118.3686,6
34.1325,-118.3974,9
34.1329,-118.3646,5
34.1174,-118.1861,5
34.1003,-118.2355,3
34.1112,-118.1926,3
34.105,-118.2022,3
34.11,-118.2874,4
34.0904,-118.2155,1
34.1155,-118.1843,3
34.1036,-118.2933,4
34.1149,-118.2458,5
34.1877,-118.5101,7
34.1994,-118.4815,1
34.1775,-118.5308,5
34.1825,-118.5459,6
34.1728,-118.5578,3
34.1552,-118.4836,7
34.1441,-118.5644,7
34.212,-118.5374,3
34.1687,-118.5244,4
34.1443,-118.5643,7
34.1499,-118.5605,7
34.2147,-118.5142,4
34.1576,-118.5059,7
34.1749,-118.5344,6
34.2077,-118.4912,10
34.1804,-118.5011,7
34.1935,-118.5229,5
34.1527,-118.4596,2
34.1907,-118.452,4
34.1576,-118.412,7
34.2085,-118.4698,5
34.1867,-118.4465,1
34.1493,-118.4307,1
34.1857,-118.4553,9
34.1766,-118.4589,3
34.1512,-118.4448,4
34.1831,-118.4192,4
34.0344,-118.4078,3
34.0332,-118.4499,7
34.0344,-118.4078,3
34.0436,-118.3177,4
34.0753,-118.3887,7
34.0761,-118.3731,3
34.0445,-118.3768,2
34.2047,-118.5994,2
34.0763,-118.3045,3
34.0654,-118.2954,5
33.9366,-118.2717,1
34.1676,-118.3675,2
34.1362,-118.342,9
33.9988,-118.436,7
34.0235,-118.2626,10
34.0289,-118.2686,5
34.0047,-118.2783,3
34.0346,-118.2572,5
33.9807,-118.2802,6
33.9728,-118.2918,1
34.1723,-118.5185,9
34.1598,-118.4138,4
34.1314,-118.444,8
34.1885,-118.4334,4
34.0524,-118.4215,1
34.0598,-118.4354,6
34.0605,-118.4331,1
34.0343,-118.4478,7
34.0349,-118.3893,7
34.0498,-118.3706,4
34.1034,-118.3325,1
34.0836,-118.3016,9
34.2322,-118.6091,2
34.2035,-118.571,4
34.221,-118.5989,5
34.2119,-118.6336,7
34.2176,-118.606,5
34.1722,-118.5828,7
34.1829,-118.5975,3
34.2305,-118.6104,6
34.0763,-118.3146,7
34.0731,-118.3113,10
34.049,-118.3063,7
34.0473,-118.2916,7
34.0669,-118.2892,5
34.0443,-118.2916,5
34.0462,-118.297,4
34.069,-118.3128,6
34.069,-118.3004,4
34.0473,-118.2891,2
34.0473,-118.2891,2
34.0735,-118.2856,6
34.0537,-118.3133,2
34.0636,-118.3004,6
34.0672,-118.3091,5
34.2217,-118.4118,9
34.2354,-118.4481,3
34.3275,-118.4298,5
34.3095,-118.4672,7
34.2427,-118.4702,3
34.2248,-118.4488,5
34.2428,-118.4719,5
33.931,-118.2893,6
33.9433,-118.2608,4
33.9502,-118.2695,6
33.9315,-118.232,9
33.9251,-118.2915,4
33.932,-118.2826,2
33.951,-118.2806,9
33.9374,-118.2869,7
33.9292,-118.2826,8
34.1687,-118.3686,4
34.1687,-118.3703,7
34.194,-118.3703,5
34.1427,-118.3908,3
34.1689,-118.379,3
33.9922,-118.4579,4
33.9661,-118.4046,6
33.9526,-118.3823,6
33.9873,-118.4403,4
33.9534,-118.4461,2
33.9451,-118.4029,8
34.0026,-118.4244,4
34.019,-118.4289,5
33.9933,-118.4765,9
33.9957,-118.4786,4
34.0322,-118.2544,6
34.002,-118.2783,4
33.9747,-118.2695,5
34.0111,-118.2774,7
34.0078,-118.2636,7
34.0385,-118.2437,3
34.0093,-118.2784,7
34.0111,-118.2777,6
33.995,-118.3356,4
33.9874,-118.2849,6
33.9727,-118.3309,4
33.9869,-118.2892,7
33.9875,-118.2958,6
33.9746,-118.2959,7
33.9651,-118.2827,10
33.9892,-118.3089,5
34.1123,-118.2775,8
34.1236,-118.2261,3
34.119,-118.2422,8
34.0927,-118.2814,5
34.1148,-118.1826,3
34.1179,-118.293,6
34.1077,-118.2963,7
34.1683,-118.5296,3
34.2121,-118.4771,10
34.1993,-118.5335,2
34.1667,-118.4575,4
34.1781,-118.4179,6
34.1847,-118.4553,10
34.1847,-118.4553,10
34.1847,-118.4553,10
34.1939,-118.44,3
34.1921,-118.4662,7
34.1921,-118.4662,7
34.1951,-118.4275,7
34.1831,-118.4203,7
34.1917,-118.4367,7
34.0484,-118.45,3
34.049,-118.4389,6
34.0602,-118.4465,8
34.0422,-118.4418,5
34.0436,-118.3201,2
34.0414,-118.3302,4
34.0457,-118.3255,4
34.0837,-118.3553,7
34.0543,-118.3644,6
34.098,-118.3237,7
34.1017,-118.3093,5
34.1129,-118.3845,4
34.1096,-118.3432,3
34.1038,-118.3151,7
34.1,-118.3113,4
34.0885,-118.3033,6
34.1016,-118.332,9
34.1032,-118.3361,6
34.1016,-118.3417,4
34.0938,-118.3109,3
33.7136,-118.2904,3
33.7929,-118.2709,3
33.8315,-118.3065,9
33.7379,-118.2835,4
33.8303,-118.3016,9
33.7958,-118.2975,9
34.0512,-118.2093,3
34.0132,-118.3424,3
34.0348,-118.3113,5
34.0146,-118.3067,2
34.0109,-118.3067,3
34.0126,-118.3403,3
34.0287,-118.3641,6
34.0199,-118.2797,5
34.0274,-118.2891,5
34.0909,-118.2917,2
34.0887,-118.2869,4
34.0813,-118.2981,2
34.0504,-118.3442,4
34.0418,-118.3213,5
34.0838,-118.3614,5
34.0494,-118.3216,5
34.0454,-118.3207,5
34.044,-118.3263,5
34.0736,-118.3532,4
34.0649,-118.3614,3
34.04,-118.3454,3
34.0761,-118.3658,1
34.0436,-118.3225,4
34.098,-118.3267,8
34.1007,-118.3494,4
34.1053,-118.3158,2
34.0962,-118.349,4
34.1038,-118.3151,3
34.1016,-118.3417,3
34.1016,-118.3489,3
34.0926,-118.3244,2
33.7861,-118.276,2
33.8291,-118.3065,2
33.8303,-118.3016,4
33.8417,-118.304,6
33.7926,-118.2586,6
33.7361,-118.2901,6
34.0941,-118.16,6
34.092,-118.204,7
34.016,-118.2082,4
34.072,-118.209,7
34.0218,-118.214,6
34.0231,-118.2039,4
34.0841,-118.1848,2
34.066,-118.2116,2
34.0588,-118.1989,4
34.0321,-118.2082,5
34.0379,-118.2194,4
34.0762,-118.2119,3
34.0802,-118.166,4
34.0449,-118.2137,4
34.0602,-118.198,7
34.0071,-118.326,3
34.0067,-118.3511,6
34.0268,-118.2808,4
34.0203,-118.3089,2
34.0269,-118.2858,5
34.0125,-118.3435,7
34.0309,-118.3002,3
34.0327,-118.3201,4
34.0173,-118.3002,7
34.0183,-118.3504,6
34.0256,-118.3236,6
34.02,-118.3002,9
34.0074,-118.285,4
34.0294,-118.3439,7
34.0327,-118.3101,2
34.0073,-118.2894,4
34.023,-118.351,3
34.0124,-118.3351,3
34.0138,-118.3465,2
34.0229,-118.3224,5
34.0219,-118.3133,4
34.0282,-118.276,7
34.0219,-118.2959,7
34.0173,-118.3528,9
34.0539,-118.2799,7
34.0596,-118.2749,3
34.0644,-118.2686,6
34.0692,-118.2792,6
34.0706,-118.2545,4
34.0756,-118.2683,2
34.0546,-118.2684,6
34.0504,-118.2722,5
34.0698,-118.2528,6
34.0538,-118.2616,4
34.0781,-118.2605,2
34.0524,-118.2633,1
34.0814,-118.2962,2
34.0559,-118.2756,9
34.0663,-118.2789,2
34.0573,-118.2699,4
34.0524,-118.2633,4
34.0699,-118.2596,9
34.0781,-118.2784,5
34.043,-118.2606,4
34.0459,-118.2579,6
34.0459,-118.2579,6
34.0703,-118.2464,8
34.0566,-118.2531,3
33.9456,-118.2739,5
33.9256,-118.2681,5
34.2287,-118.5273,5
34.2645,-118.5601,7
34.2464,-118.5798,2
34.2412,-118.4873,7
34.2869,-118.5362,9
34.2869,-118.5362,9
34.2446,-118.582,6
34.2251,-118.5027,2
34.2264,-118.5428,4
34.2428,-118.5361,7
34.2251,-118.5027,4
34.2287,-118.5324,7
34.2148,-118.3878,7
34.2655,-118.338,9
34.1704,-118.3932,1
34.1758,-118.3746,3
34.1689,-118.379,3
34.1695,-118.3659,4
34.2035,-118.367,6
34.174,-118.3691,6
34.1687,-118.3686,4
34.1722,-118.3691,6
34.1813,-118.3637,4
34.1476,-118.3542,7
34.2023,-118.3658,6
34.2045,-118.392,9
34.1867,-118.3703,3
34.167,-118.3759,3
34.1613,-118.3637,5
34.1336,-118.3619,3
34.1936,-118.4166,6
34.1427,-118.4052,6
34.1613,-118.4008,1
34.1794,-118.3834,3
34.167,-118.3759,5
34.1504,-118.3901,1
34.1649,-118.3774,3
34.2067,-118.3878,6
34.1649,-118.3746,5
33.9748,-118.4282,6
33.9922,-118.4579,4
33.9439,-118.3827,3
33.9439,-118.3827,3
33.9858,-118.4727,3
33.9793,-118.4138,3
34.0277,-118.3968,6
33.988,-118.4745,3
33.9959,-118.4611,5
34.0103,-118.4446,7
33.9873,-118.4403,4
34.0085,-118.4538,7
33.9928,-118.4513,7
33.988,-118.4703,7
33.9871,-118.4733,3
34.0238,-118.4407,5
33.9918,-118.4707,2
34.0323,-118.2734,5
33.9889,-118.2696,6
34.0216,-118.2564,4
33.9925,-118.2652,4
33.9906,-118.2783,6
34.0349,-118.2436,6
34.0241,-118.272,6
34.0157,-118.2704,5
33.9933,-118.2783,9
33.9988,-118.2674,2
34.0363,-118.2492,9
34.0111,-118.2774,7
34.0305,-118.2664,5
34.0277,-118.2696,9
33.9893,-118.2593,6
34.0169,-118.2742,3
34.0202,-118.2761,6
34.0039,-118.2392,9
33.9921,-118.298,2
33.9713,-118.2739,6
33.9679,-118.2695,7
33.9709,-118.3112,3
33.9661,-118.2849,4
33.9866,-118.2915,3
33.9988,-118.3149,5
33.9859,-118.3046,3
33.9833,-118.2827,1
33.9866,-118.2915,3
34.0007,-118.2827,5
34.0007,-118.2827,5
33.9722,-118.2695,3
33.9875,-118.2915,7
33.9941,-118.3247,9
33.9909,-118.3322,9
33.9712,-118.2608,7
33.9487,-118.309,9
34.0006,-118.2871,3
33.9996,-118.298,9
33.9996,-118.298,9
33.9731,-118.3304,4
33.9892,-118.3024,5
33.9818,-118.3177,4
34.131,-118.2186,2
34.1317,-118.2705,4
34.1084,-118.2638,5
34.1052,-118.2598,5
34.0509,-118.2585,3
34.0563,-118.2374,4
34.0665,-118.2328,3
34.0433,-118.2504,3
34.0492,-118.2391,8
34.0558,-118.24,1
34.0428,-118.2461,9
34.0442,-118.2439,3
34.0445,-118.2558,3
34.0495,-118.2494,8
34.0563,-118.2374,3
34.048,-118.2577,3
34.1017,-118.3237,6
34.097,-118.3136,6
33.7574,-118.2721,3
33.7736,-118.2724,10
34.0328,-118.2121,4
34.0108,-118.3152,8
34.0256,-118.3439,4
34.0285,-118.3177,7
34.0216,-118.3556,10
34.0148,-118.3222,2
34.0348,-118.3113,7
34.048,-118.2577,3
34.0563,-118.2374,3
34.0248,-118.1956,3
34.0559,-118.2756,4
34.1976,-118.4574,3
34.2069,-118.4312,7
34.2012,-118.4426,6
34.1994,-118.4493,6
34.1867,-118.4421,3
34.0465,-118.4484,2
34.0948,-118.3136,4
34.0997,-118.335,10
33.7443,-118.3088,5
33.7297,-118.288,7
34.089,-118.1887,7
34.0888,-118.1722,3
34.0469,-118.2032,4
34.0517,-118.2178,3
34.0881,-118.1877,2
34.0054,-118.2842,5
34.0318,-118.3152,3
34.0171,-118.3531,1
34.0269,-118.3305,3
34.0327,-118.3054,4
34.0001,-118.3192,9
34.0649,-118.2797,10
34.0552,-118.2675,3
34.0641,-118.2567,7
34.0514,-118.2613,3
34.0641,-118.2567,7
34.0641,-118.248,10
34.0481,-118.2507,9
34.0481,-118.2507,7
34.0481,-118.2507,7
34.0481,-118.2507,7
34.0481,-118.2507,7
34.048,-118.2577,7
34.1685,-118.6038,3
34.1737,-118.5622,4
34.1847,-118.5888,6
34.1571,-118.6349,6
34.2108,-118.5697,6
34.1974,-118.6059,7
34.1682,-118.571,1
34.2065,-118.606,5
34.1506,-118.6247,3
34.1647,-118.641,7
34.212,-118.5754,6
34.069,-118.3128,7
34.0473,-118.2936,5
34.0385,-118.2959,5
34.0735,-118.2879,4
34.069,-118.3104,10
34.0737,-118.3067,3
34.0599,-118.3143,6
34.0599,-118.3139,2
34.04,-118.3043,4
34.2157,-118.4297,4
34.2355,-118.4632,3
34.2215,-118.4553,3
34.312,-118.4362,3
34.212,-118.4488,3
34.2215,-118.4553,4
34.2128,-118.445,6
34.3075,-118.4432,9
34.283,-118.4635,5
34.3095,-118.4672,5
34.2265,-118.4565,2
33.9601,-118.2881,3
33.9221,-118.2915,5
33.9474,-118.239,6
33.9419,-118.2652,7
33.9528,-118.2893,5
33.9237,-118.2826,5
33.9446,-118.2826,4
33.952,-118.2717,4
33.9432,-118.2435,5
33.9301,-118.2893,4
33.9457,-118.2462,8
33.9339,-118.2739,9
34.2647,-118.4848,7
34.2647,-118.4848,7
34.2383,-118.5885,4
34.275,-118.5814,1
34.232,-118.5647,7
34.2661,-118.5234,5
34.2264,-118.5428,4
34.2449,-118.2733,4
34.28,-118.4241,6
34.274,-118.4203,4
34.2383,-118.3988,4
34.2597,-118.307,3
34.2157,-118.3703,7
34.2499,-118.4227,4
34.2034,-118.4247,7
34.1448,-118.3926,4
34.2082,-118.4227,9
34.1649,-118.3921,5
34.1885,-118.3746,6
34.1936,-118.4166,6
34.1522,-118.3549,7
34.166,-118.3714,7
34.1425,-118.3643,7
33.978,-118.4222,7
34.0111,-118.4293,5
34.0294,-118.3881,3
33.9877,-118.4723,3
34.029,-118.4032,5
34.0004,-118.4024,2
33.9589,-118.4484,9
33.944,-118.4073,7
34.0401,-118.2459,3
34.0111,-118.274,2
34.0121,-118.2489,10
33.9898,-118.272,5
34.0336,-118.23,9
33.9665,-118.2695,3
33.9688,-118.2871,3
33.9951,-118.3024,4
33.9818,-118.3386,3
33.9983,-118.2827,5
33.9905,-118.2871,3
33.9746,-118.3078,6
33.999,-118.3089,4
34.0018,-118.2827,10
34.0763,-118.3023,7
34.0559,-118.2976,6
34.0508,-118.2854,7
34.049,-118.3066,3
34.0436,-118.3157,7
34.0399,-118.313,7
34.0509,-118.301,9
34.0636,-118.3047,8
34.2482,-118.4489,5
34.2217,-118.4341,4
34.2993,-118.4552,4
34.252,-118.452,6
34.2184,-118.4547,4
34.3066,-118.4356,2
34.2199,-118.413,5
34.2454,-118.4505,7
34.216,-118.4678,8
34.2416,-118.4371,7
34.2248,-118.4469,4
33.9547,-118.2564,4
33.9237,-118.2739,3
33.9248,-118.2543,3
33.9102,-118.2916,4
33.8835,-118.2892,2
33.9574,-118.2827,1
33.9447,-118.2739,4
33.9383,-118.2652,4
33.9402,-118.2717,5
33.9373,-118.2894,1
33.9292,-118.2826,5
34.2536,-118.5913,4
34.2536,-118.5913,4
34.2299,-118.5536,3
34.2283,-118.5492,6
34.2378,-118.5872,6
34.2476,-118.6064,4
34.2482,-118.5361,7
34.2486,-118.5233,7
34.2521,-118.2843,4
34.2666,-118.4177,6
34.2523,-118.2898,4
34.2619,-118.3989,5
34.2648,-118.4385,2
34.2814,-118.4246,3
34.2225,-118.3878,6
34.2121,-118.4021,3
34.2753,-118.4095,7
34.2644,-118.4264,5
34.2139,-118.3965,3
34.1504,-118.3744,6
34.1504,-118.3636,6
34.17,-118.373,2
34.1669,-118.4019,7
34.2003,-118.4002,5
34.1936,-118.4166,6
34.1794,-118.3856,2
34.1325,-118.3974,1
34.1867,-118.4117,3
34.185,-118.3703,5
34.2035,-118.367,2
34.1667,-118.3643,3
34.1959,-118.3943,2
34.1959,-118.3943,2
34.2085,-118.3965,1
34.1917,-118.4158,6
33.955,-118.4473,5
34.02,-118.4207,6
33.9954,-118.4688,7
34.1849,-118.6015,4
34.1628,-118.6183,7
34.172,-118.5882,8
34.0654,-118.3029,10
34.2573,-118.4674,4
34.2108,-118.4311,7
33.9339,-118.2826,1
33.933,-118.2652,9
33.9528,-118.2848,3
34.2799,-118.5518,4
34.2644,-118.4189,9
34.1759,-118.4031,4
34.0051,-118.4384,4
33.9976,-118.467,5
34.0199,-118.4125,7
33.9861,-118.2696,1
34.0102,-118.2565,2
33.9916,-118.2674,5
33.9843,-118.2695,2
33.9455,-118.309,4
34.0017,-118.2979,3
33.9933,-118.2842,3
34.0017,-118.2979,3
34.0931,-118.2983,6
34.0884,-118.2258,9
34.1133,-118.2443,7
34.1482,-118.5612,3
34.15,-118.4674,2
34.1958,-118.4323,3
34.2085,-118.4488,9
34.1837,-118.4465,3
34.0617,-118.5433,7
34.0434,-118.4683,3
34.0409,-118.4168,6
34.0516,-118.3809,3
34.0493,-118.4379,8
34.0651,-118.47,4
34.0612,-118.4252,1
34.0404,-118.4237,7
34.0404,-118.4237,7
34.0888,-118.3124,2
34.1016,-118.3333,7
34.2771,-118.4135,9
34.2158,-118.3965,6
34.1316,-118.352,3
33.9966,-118.4116,4
34.0281,-118.3904,2
34.0293,-118.4391,4
34.0346,-118.2323,7
34.0322,-118.2544,5
34.0093,-118.2784,4
33.9892,-118.3113,6
33.9721,-118.2575,9
33.9624,-118.2893,1
34.0909,-118.2846,4
34.0784,-118.2577,1
34.1867,-118.4836,4
34.1781,-118.4179,7
34.203,-118.4335,6
34.1545,-118.4302,6
34.1684,-118.4443,6
34.1576,-118.44,3
34.1867,-118.4325,4
34.1721,-118.4443,6
34.1684,-118.4586,6
34.1564,-118.463,6
34.0605,-118.4193,4
34.0674,-118.4253,3
34.0517,-118.4599,4
34.0544,-118.3815,4
34.0423,-118.4656,2
34.046,-118.4652,5
34.0346,-118.4381,10
34.0426,-118.3764,3
34.0443,-118.3538,4
34.0669,-118.3372,3
34.0761,-118.3731,3
34.0736,-118.3408,7
34.0753,-118.3858,2
34.0846,-118.3051,7
34.1146,-118.3607,1
34.1321,-118.3433,1
34.0999,-118.3038,7
34.0919,-118.3077,3
34.0981,-118.3136,6
33.862,-118.2906,6
33.7136,-118.2904,3
33.8448,-118.3066,6
33.7234,-118.2902,2
33.7928,-118.274,4
33.7828,-118.2651,7
34.0512,-118.2176,4
34.0165,-118.2058,6
34.0409,-118.2234,4
34.0512,-118.2093,2
34.0512,-118.2093,9
34.0074,-118.329,4
34.0242,-118.3722,3
34.0054,-118.2827,3
34.0246,-118.3156,3
34.0082,-118.3263,5
34.0312,-118.3338,6
34.017,-118.3477,7
34.015,-118.348,3
33.9993,-118.3244,3
34.0291,-118.3535,3
34.0268,-118.2808,8
34.0316,-118.3428,4
34.0256,-118.3089,3
34.0294,-118.3429,7
34.0598,-118.2734,6
34.0642,-118.2771,2
34.0625,-118.2714,5
34.0721,-118.2818,9
34.0604,-118.2393,4
34.0444,-118.2407,3
34.0495,-118.2529,2
34.0467,-118.252,3
34.0485,-118.2513,3
34.0478,-118.2484,9
34.0623,-118.2383,8
34.0542,-118.2566,2
34.0617,-118.2469,7
34.0433,-118.2488,3
34.0421,-118.2469,3
34.0668,-118.2301,4
34.0473,-118.2462,4
34.1829,-118.6077,6
34.1956,-118.6016,6
34.1883,-118.6274,6
34.1771,-118.5791,6
34.2197,-118.6031,3
34.2197,-118.6031,4
34.2047,-118.5994,4
34.1905,-118.6059,7
34.2135,-118.6487,7
34.2084,-118.571,4
34.1626,-118.6309,8
34.1864,-118.6234,3
34.2108,-118.6081,4
34.1792,-118.6044,1
34.0472,-118.2989,6
34.0443,-118.2916,6
33.9761,-118.3726,4
33.9882,-118.4563,3
33.9855,-118.4253,6
33.9869,-118.4736,5
33.9571,-118.4362,3
34.0027,-118.4482,7
33.9761,-118.3726,7
33.992,-118.4448,9
33.9716,-118.4283,6
33.9962,-118.4777,5
33.9956,-118.4722,2
34.0078,-118.2636,4
34.0076,-118.2521,2
34.0168,-118.2557,3
34.0324,-118.2675,3
33.9765,-118.2761,2
33.9765,-118.2761,7
34.0385,-118.2437,3
33.9786,-118.2761,3
34.0286,-118.2592,7
34.0149,-118.2709,5
33.9655,-118.2914,7
34.0019,-118.3089,6
33.9915,-118.2827,6
33.9829,-118.3279,2
33.9806,-118.3352,6
33.9838,-118.2827,7
33.9836,-118.3352,3
33.9774,-118.286,3
33.9875,-118.2958,4
33.9747,-118.2871,7
33.9892,-118.2915,3
34.0037,-118.3089,7
33.9892,-118.3089,1
33.9862,-118.3002,3
33.9942,-118.2827,9
33.9942,-118.3002,2
33.9923,-118.287,7
34.121,-118.2271,3
34.095,-118.2275,2
34.1283,-118.2299,7
34.0917,-118.2741,8
34.117,-118.2637,3
34.0982,-118.2918,3
34.1,-118.2874,3
34.1237,-118.3018,6
34.114,-118.2057,4
34.1312,-118.2702,4
34.1224,-118.2162,4
34.1921,-118.508,3
34.1769,-118.5384,4
34.2048,-118.5197,4
34.1852,-118.4837,4
34.1903,-118.5225,5
34.1459,-118.4762,7
34.1866,-118.5535,7
34.1514,-118.4873,7
34.1336,-118.4855,7
34.155,-118.5552,1
34.2048,-118.5273,4
34.1894,-118.512,3
34.1775,-118.536,3
34.1727,-118.5535,1
34.2048,-118.5197,4
34.1847,-118.5441,2
34.1698,-118.5386,5
34.1831,-118.4312,5
34.1517,-118.4258,4
34.174,-118.44,5
34.1976,-118.4574,2
34.1903,-118.4574,4
34.1509,-118.4487,1
34.174,-118.4485,5
34.1703,-118.4334,1
34.1938,-118.4702,1
34.2085,-118.4698,1
34.04,-118.4393,2
34.04,-118.4393,2
34.0774,-118.4662,1
34.0579,-118.4683,1
34.2047,-118.6363,2
34.2166,-118.5787,4
34.232,-118.5951,1
34.1681,-118.6167,3
34.2137,-118.6167,4
34.2733,-118.4495,7
34.2399,-118.4451,1
34.2215,-118.4553,3
34.1153,-118.2815,6
34.163,-118.5033,7
34.1726,-118.5507,3
34.1629,-118.5263,6
34.1807,-118.536,3
34.1735,-118.5622,7
34.1522,-118.4321,5
34.1903,-118.4574,5
34.1867,-118.4258,2
34.1976,-118.4574,9
34.1491,-118.4377,7
34.1576,-118.4312,6
34.0504,-118.4206,7
34.0605,-118.4193,8
34.0492,-118.3771,7
34.0346,-118.4379,5
34.0463,-118.4171,6
34.0544,-118.3816,7
34.0835,-118.3397,7
34.0817,-118.3272,8
34.0711,-118.3408,7
34.0375,-118.3742,4
34.0853,-118.3511,7
34.0659,-118.3631,5
34.0835,-118.3452,6
34.0761,-118.3766,7
34.0761,-118.3731,3
34.0626,-118.3578,6
34.0761,-118.3563,3
34.0782,-118.3695,3
34.0559,-118.366,7
34.0672,-118.3518,1
34.1034,-118.3325,3
34.0998,-118.3324,6
34.1016,-118.3267,6
34.1038,-118.3151,8
34.0889,-118.3321,6
34.0929,-118.3068,5
34.1124,-118.3188,4
34.0987,-118.3337,4
34.0908,-118.3179,6
34.098,-118.3463,6
34.113,-118.3755,5
34.0998,-118.3237,4
34.1001,-118.3071,3
34.0849,-118.3091,4
34.1016,-118.3348,8
34.0908,-118.3266,2
34.098,-118.3237,3
34.0981,-118.3005,2
34.1034,-118.3325,3
34.0962,-118.3353,3
34.0998,-118.331,6
34.104,-118.3297,3
34.0987,-118.3337,4
33.7388,-118.2835,6
33.8627,-118.2919,7
33.7798,-118.2665,3
33.7365,-118.2923,3
33.7847,-118.2675,4
33.7904,-118.2764,3
33.8592,-118.2899,5
33.7552,-118.3021,5
33.8429,-118.304,4
34.0897,-118.1844,6
34.0675,-118.2155,4
34.0444,-118.2276,6
34.0386,-118.2004,5
34.0254,-118.2227,4
34.0615,-118.214,6
34.0579,-118.1968,6
34.0238,-118.2058,9
34.0359,-118.2012,7
34.0376,-118.2166,4
34.0449,-118.1943,4
34.0171,-118.3531,5
34.037,-118.2777,6
34.0242,-118.3722,3
34.0274,-118.285,3
34.0155,-118.3034,3
34.0155,-118.3034,4
34.0255,-118.3548,3
34.0046,-118.2872,4
34.0242,-118.3722,3
34.0158,-118.2828,1
34.0037,-118.3045,5
34.0073,-118.298,3
34.0155,-118.2975,5
34.0423,-118.2804,6
34.0553,-118.283,6
34.0582,-118.2805,3
34.0657,-118.2734,4
34.0531,-118.2738,7
34.0455,-118.2765,7
34.0686,-118.2844,6
34.058,-118.2759,9
34.0823,-118.2791,6
34.057,-118.2779,3
34.0428,-118.2819,4
34.0529,-118.2733,4
34.0621,-118.2619,3
34.0641,-118.2567,4
34.0359,-118.2344,6
34.0724,-118.249,6
34.0591,-118.2412,2
34.0488,-118.25,8
34.0479,-118.2612,3
34.0599,-118.2379,3
34.0623,-118.2383,6
34.0623,-118.2383,1
34.0487,-118.2588,3
34.048,-118.2577,3
34.0552,-118.2322,3
34.0467,-118.2485,6
34.0753,-118.3849,6
34.048,-118.3493,4
34.0863,-118.3051,7
34.0862,-118.3091,7
33.7415,-118.2857,5
33.7895,-118.3012,3
34.0302,-118.2006,4
34.0268,-118.2808,7
34.0141,-118.3501,2
34.0273,-118.297,1
34.0763,-118.297,3
34.0777,-118.2961,8
34.059,-118.2725,9
34.0613,-118.2689,7
34.035,-118.2615,4
34.0488,-118.2518,9
34.0533,-118.2379,1
34.0917,-118.2741,9
34.1063,-118.1995,7
34.2065,-118.606,2
34.2241,-118.6494,5
34.0731,-118.2905,6
34.0597,-118.3042,1
34.0712,-118.3079,6
34.312,-118.4383,3
34.2283,-118.4416,4
34.2184,-118.4698,4
34.2201,-118.4662,9
34.2179,-118.4626,9
34.2482,-118.4675,7
34.2184,-118.4698,7
33.9352,-118.2608,4
33.8835,-118.2892,4
33.931,-118.2848,9
34.2282,-118.5885,6
34.2501,-118.4723,1
34.2573,-118.594,7
34.2523,-118.291,2
34.2466,-118.4163,4
34.2717,-118.4096,4
34.1613,-118.4008,6
34.2003,-118.4203,3
34.1667,-118.3702,9
33.9873,-118.4403,4
33.9648,-118.3903,7
34.0074,-118.2805,4
34.0306,-118.2555,7
33.9713,-118.2739,2
33.9656,-118.2673,3
33.9997,-118.2849,10
33.9867,-118.2958,10
34.114,-118.1949,4
34.0893,-118.2602,3
34.1148,-118.2505,4
34.0893,-118.2685,3
34.1177,-118.2224,6
34.2022,-118.4815,5
34.203,-118.4575,4
34.1631,-118.4662,7
34.1613,-118.4137,4
34.1576,-118.438,3
34.1747,-118.4442,3
34.1668,-118.4445,5
34.1903,-118.4574,3
34.1976,-118.4575,3
34.1976,-118.4575,4
34.0923,-118.4231,3
34.0923,-118.4231,3
34.0736,-118.344,5
34.0761,-118.3563,2
34.0466,-118.3261,4
34.0917,-118.3266,5
34.1053,-118.329,2
33.7511,-118.3091,7
34.0512,-118.2093,3
34.0324,-118.198,7
34.0498,-118.2011,4
34.0808,-118.1738,3
34.0719,-118.2143,8
34.0179,-118.3224,4
34.0073,-118.298,10
34.0109,-118.3084,1
34.0346,-118.3003,7
34.0112,-118.2827,9
34.0873,-118.296,7
34.0862,-118.2767,7
34.0624,-118.2813,3
34.0446,-118.249,7
34.0317,-118.2641,6
34.048,-118.2577,7
34.0495,-118.2494,7
34.0402,-118.2598,9
34.2012,-118.5732,3
34.2176,-118.6016,9
34.1827,-118.5903,7
34.1837,-118.5846,3
34.1975,-118.6109,3
34.1872,-118.571,7
34.1719,-118.5684,4
34.1866,-118.6086,2
34.1685,-118.6038,9
